id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|end_orig|num_orig|compl_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km|num_logradouro|compl_logradouro|bairro|cep|nome_resp|ddd_telefone1|telefone1|ddd_fax|fax|email|site|esfera_adm|tipo_esfera|cnpj|sniic_n1|sniic_n2|sniic_n3|cod_censo_fgv|segunda|terca|quarta|quinta|sexta|sabado|domingo|manha|tarde|noite|acesso_usuario_internet|qt_emprestimos_domiciliares|qt_livros_acervo
2035|-43.570863|-17.396378|3|MG|Olhos-d'Água|3145455|Biblioteca Pública Municipal Santa Paula Frassinetti|R. São João|101| |Centro|39398-000|R|SAO JOAO| |101| |CENTRO|39398-000|Waldecir Vieira|38|3251-7107| | | | |Pública|Municipal| |1|1.2|1.2.1|4445|1|1|1|0|0|0|0|1|1|0|Não|Não Informou|300
2036|-45.262715|-22.067248|2|MG|Olímpio Noronha|3145505|Biblioteca Pública Municipal José Francisco Barletta|R. 13 de Maio|126| |Centro|37488-000|R|13 DE MAIO| |126| |CENTRO|37488-000|Maria Advanizia| | | | | | |Pública|Municipal| |1|1.2|1.2.1|434|1|1|1|1|1|0|0|1|1|1|Não|1500|5680
2037|-44.826968|-20.69772|1|MG|Oliveira|3145604|Biblioteca Pública Municipal José do Nascimento Teixeira|R. Doutor Coelho de Moura|226| |Centro|35540-000|R|DOUTOR COELHO DE MOURA| |226| |CENTRO|35540-000|Beatriz Antunes Lopes| | | | | | |Pública|Municipal| |1|1.2|1.2.1|280|1|1|1|1|1|0|0|1|1|0|Não|100|30000
2038|-43.45546|-21.342568|2|MG|Oliveira Fortes|3145703|Biblioteca Pública Municipal Portal da Sabedoria|Pç. Vicente Prata Mourão|63| |Centro|36250-000|PCA|VICENTE PRATA MOURAO| |63| |CENTRO|36250-000|Santana Ruffo Campos|32|3366-1133| | | | |Pública|Municipal| |1|1.2|1.2.1|2193|1|1|1|1|1|0|0|1|1|0|Sim|150|4500
2039|-44.7688|-19.767834|2|MG|Onça de Pitangui|3145802|Biblioteca Pública Municipal Doutor Ribeiro|R. Gustavo Capanema|101| |Centro|35655-000|R|GUSTAVO CAPANEMA| |101| |CENTRO|35655-000|Hamilton José de Araújo|37|3273-1133|37|3273-1133|demepcpop@bol.com.br| |Pública|Municipal| |1|1.2|1.2.1|2855|1|1|1|1|1|0|0|1|1|0|Sim|220|7900
2040|-43.692392|-20.5236|1|MG|Ouro Branco|3145901|Biblioteca Pública Municipal Jornalista Virgílio Carlos|R. Santo Antônio|160| |Centro|36420-000|R|SANTO ANTONIO| |160| |CENTRO|36420-000|Jaqueline Felicidade Cruz| | | | |biblioteca@ourobranco.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|286|1|1|1|1|1|0|0|1|1|0|Sim|400|6000
2041|-46.369852|-22.284928|1|MG|Ouro Fino|3146008|Biblioteca Pública Municipal Ursulina Pitaguary|R. Senador Júlio Brandão| | |Centro|37570-000|R|SENADOR JULIO BRANDAO| | | |CENTRO|37570-000|Virgia M Bassi dos Santos|35|3441-9453| | | | |Pública|Municipal| |1|1.2|1.2.1|3472|1|1|1|1|1|0|0|1|1|0|Não|145|10000
2042|-43.504024|-20.388112|1|MG|Ouro Preto|3146107|Biblioteca Pública Municipal de Ouro Preto|R. Xavier da Veiga|309| |Centro|35400-000|R|XAVIER DA VEIGA| |309| |CENTRO|35400-000|Florêncio Juliano Cotta|31|3559-3254| | |bibliotecamunicipalop@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|3067|1|1|1|1|1|1|0|1|1|1|Sim|250|30000
2043|-41.270232|-18.069984|2|MG|Ouro Verde de Minas|3146206|Biblioteca Pública Municipal Aldecy Gonçalves de Abreu|R. 15 de Janeiro|19| |Centro|39855-000|R|15 DE JANEIRO| |19| |CENTRO|39855-000|Gabriela Guedes Bastos|33|3527-1243|33|3527-1243| | |Pública|Municipal| |1|1.2|1.2.1|2384|1|1|1|1|1|0|0|1|1|0|Sim|330|1700
2044|-42.509158|-16.365106|3|MG|Padre Carvalho|3146255|Biblioteca Pública Municipal Pioneira da Educação|Pç. da Matriz| | |Centro|39573-000|PCA|DA MATRIZ| | | |CENTRO|39573-000|Dalcina Oliveira dos Santos Ferreir|38|3238-8159| | | | |Pública|Municipal| |1|1.2|1.2.1|2808|1|1|1|1|1|0|0|1|1|0|Não|28|1800
2045|-41.481736|-17.052188|2|MG|Padre Paraíso|3146305|Biblioteca Pública Municipal Ministro Francisco Badaró Júnior|R. Prefeito Orlando Tavares|41| |Centro|39818-000|R|PREFEITO ORLANDO TAVARES| |41| |CENTRO|39818-000|Cleberson Alexandrino dos Santos|33|3534-1229|33|3534-1229| | |Pública|Municipal| |1|1.2|1.2.1|3090|1|1|1|1|1|0|0|1|1|0|Não|120|3200
2046|-45.534424|-18.869904|2|MG|Paineiras|3146404|Biblioteca Pública Municipal de Paineiras|Pç. Engenheiro Maurício Campos| | |Centro|35622-000|PCA|ENGENHEIRO MAURICIO CAMPOS| | | |CENTRO|35622-000|Elvis Seixas de Almeida Moreto|37|3545-1052|37|3545-1049| | |Pública|Municipal| |1|1.2|1.2.1|3093|1|1|1|1|1|0|0|1|1|0|Não|30|2000
2047|-45.66312|-20.370944|3|MG|Pains|3146503|Biblioteca Pública Municipal Professora Maria Machado Goulart|R. Coronel José Ferreira|258| |Centro|35582-000|R|CORONEL JOSE FERREIRA| |258| |CENTRO|35582-000|Ariane Cristina de Farias| | | | |bibliotecapaina@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|304|1|1|1|1|1|0|0|1|1|0|Não|120|8000
2048|-43.070408|-15.527554|3|MG|Pai Pedro|3146552|Biblioteca Pública Municipal de Pai Pedro|R. Gorutuba| | |Centro|39517-000|R|GORUTUBA| | | |CENTRO|39517-000|Adrianne Soraya Mendes Pereira Souza|38|3831-8104| | | | |Pública|Municipal| |1|1.2|1.2.1|2888|1|1|1|1|1|0|0|1|1|0|Não|300|3300
2049|-43.416432|-21.285976|2|MG|Paiva|3146602|Biblioteca Pública Municipal Antônio Bento de Paiva|Pç. Augusto Ferreira Paiva| | |Centro|36195-000|PCA|AUGUSTO FERREIRA PAIVA| | | |CENTRO|36195-000|Maria Aparecida Auxiliadora B Oliveira|32|3364-1123|32|3364-1123| | |Pública|Municipal| |1|1.2|1.2.1|2192|1|1|1|1|1|0|0|1|1|0|Não|30|1700
2050|-42.311464|-21.370764|2|MG|Palma|3146701|Biblioteca Pública Municipal Maria Aparecida de Oliveira|R. Ernane Santos Bastos| | |Centro|36750-970|R|ERNANE SANTOS BASTOS| | | |CENTRO|36750-970|Vanderléia Inácio Alves| | | | | | |Pública|Municipal| |1|1.2|1.2.1|402|1|1|1|1|1|0|0|1|1|0|Não|20|4000
2051|-40.429991|-16.736843|3|MG|Palmópolis|3146750|Biblioteca Pública Municipal Zelita Costa e Silva|Av. Belo Horizonte|61| |Centro|39945-000|AV|BELO HORIZONTE| |61| |CENTRO|39945-000|Julita Batista dos Santos|33|3744-9313|33|3744-9313| | |Pública|Municipal| |1|1.2|1.2.1|3507|1|1|1|1|1|0|0|1|1|0|Não|50|900
2052|-44.748808|-19.449044|1|MG|Papagaios|3146909|Biblioteca Pública Municipal Dona Ernestina Luiza|Av. Coronel Diogo|70| |Centro|35669-000|AV|CORONEL DIOGO| |70| |CENTRO|35669-000|Rosângela Valadares|37|3274-1909|37|3274-1347| | |Pública|Municipal| |1|1.2|1.2.1|2830|1|1|1|1|1|0|0|1|1|0|Sim|100|2000
2053|-46.874028|-17.227512|1|MG|Paracatu|3147006|Biblioteca Pública Municipal René Lepesqueur|R. Rio Grande do Sul| | |Centro|38600-000|R|RIO GRANDE DO SUL| | | |CENTRO|38600-000|Lana Lúcia Melo Franco Santiago|38|3672-2285|38|3671-4797|biblioteca@paracatu.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|3160|1|1|1|1|1|0|0|1|1|0|Sim|1344|26000
2054|-44.605288|-19.863036|2|MG|Pará de Minas|3147105|Biblioteca Pública Municipal Professor Mello Cançado|Pç. Torquato de Almeida|26| |Centro|35560-041|PCA|TORQUATO DE ALMEIDA| |26| |CENTRO|35560-041|Nizia de Oliveira Fontes|37|3231-7780|37|3231-7780| | |Pública|Municipal| |1|1.2|1.2.1|2839|1|1|1|1|1|0|0|1|1|0|Não|400|26000
2055|-45.735512|-21.552058|1|MG|Paraguaçu|3147204|Biblioteca Pública Municipal de Paraguaçu|Av. Dom Bosco|342| |Centro|37120-000|AV|DOM BOSCO| |342| |CENTRO|37120-000|Alessandra Gelli Prado|35|3267-3268| | | | |Pública|Municipal| |1|1.2|1.2.1|3514|1|1|1|1|1|0|0|1|1|0|Não|250|3500
2056|-45.782288|-22.546335|2|MG|Paraisópolis|3147303|Biblioteca Pública Municipal José Asdrúbal de Almeida|Pç. Wenceslau Braz|6| |Centro|37660-000|PCA|WENCESLAU BRAZ| |6| |CENTRO|37660-000|Milva Gonçalves Martins Pereira|35|3651-1026|35|3651-2503| | |Pública|Municipal| |1|1.2|1.2.1|3866|1|1|1|1|1|0|0|1|1|0|Não|40|4000
2057|-44.404789|-19.273666|3|MG|Paraopeba|3147402|Biblioteca Pública Municipal Agnaldo Edmundo Silva|R. 4|74| |Centro|35774-000|R|4| |74| |CENTRO|35774-000|Rosália Teixeira Barbosa|31|3714-3864|31|3714-3864|biblioteca@paraopeba.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2829|1|1|1|1|1|0|0|1|1|0|Sim|208|15000
2058|-43.138088|-19.35296|1|MG|Passabém|3147501|Biblioteca Pública Municipal de Passabém|R. João Antônio Ferreira|95| |Centro|35810-000|R|JOAO ANTONIO FERREIRA| |95| |CENTRO|35810-000|Elena Célia C Duarte|31|3836-1309|31|3836-1309| | |Pública|Municipal| |1|1.2|1.2.1|2854|1|1|1|1|1|0|0|1|1|0|Não|30|1500
2059|-44.965088|-22.371666|2|MG|Passa Quatro|3147600|Biblioteca Pública Municipal Afonso Lopes de Almeida|R. Cabo Deodato|20| |Centro|37460-000|R|CABO DEODATO| |20| |CENTRO|37460-000|Voyna Lopes Pereira| | | | |biblioteca@speet.com.br| |Pública|Municipal| |1|1.2|1.2.1|433|1|1|1|1|1|0|0|1|1|0|Não|200|20000
2060|-44.493061|-20.654399|3|MG|Passa Tempo|3147709|Biblioteca Pública Municipal Hélia Rosita de Oliveira Nunes|Av. Donato Andrade|75| |Centro|35537-000|AV|DONATO ANDRADE| |75| |CENTRO|35537-000|Jaci Maria de Jesus Teodora| | |37|3335-1103| | |Pública|Municipal| |1|1.2|1.2.1|281|1|1|1|1|1|0|0|1|1|0|Não|30|6000
2061|-44.231064|-22.184862|2|MG|Passa Vinte|3147808|Biblioteca Pública Municipal de Passa Vinte|R. Benedito Caetano Alves| | |Centro|37330-000|R|BENEDITO CAETANO ALVES| | | |CENTRO|37330-000|Helenice Maria de Oliveira|35|3295-1101| | | | |Pública|Municipal| |1|1.2|1.2.1|3844|1|1|1|1|1|0|0|1|1|0|Não|30|6465
2062|-46.609036|-20.722712|1|MG|Passos|3147907|Biblioteca Pública Municipal Professor Francisco Soares de Melo|Pç. Geraldo da Silva Maia| | |Centro|37900-096|PCA|GERALDO DA SILVA MAIA| | | |CENTRO|37900-096|Marcos Roberto da Silva Costa|35|3522-6481| | |marcosr.10@hotmail.com| |Pública|Municipal| |1|1.2|1.2.1|3490|1|1|1|1|1|0|0|1|1|1|Sim|2000|40000
2063|-46.515088|-18.590364|2|MG|Patos de Minas|3148004|Biblioteca Pública Municipal João XXIII|R. José Santana|119| |Jardim Centro|36703-000|R|JOSE SANTANA| |119| |JARDIM CENTRO|36703-000|Beatriz de Fátima Guimarães Amaral Silva|34|3822-9666|34|3822-9666|bibliotecapublica@patosdeminas.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|3080|1|1|1|1|1|0|0|1|1|1|Não|2300|37074
2064|-46.99182|-18.935998|1|MG|Patrocínio|3148103|Biblioteca Pública Municipal Idalides Paulina de Souza|Av. João Alves do Nascimento|2120| |Centro|38740-000|AV|JOAO ALVES DO NASCIMENTO| |2120| |CENTRO|38740-000|Edlamar Maria de Avalos|34|3839-1800| | |biblioteca@patrocinio.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2378|1|1|1|1|1|0|0|1|1|0|Sim|3000|32772
2065|-42.979464|-20.872868|2|MG|Paula Cândido|3148301|Biblioteca Pública Municipal Gelcinei Cardoso dos Santos|R. Monsenhor Lisboa|251| |Centro|36544-000|R|MONSENHOR LISBOA| |251| |CENTRO|36544-000|João Eliseu| | |32|3537-1242| | |Pública|Municipal| |1|1.2|1.2.1|437|1|1|1|1|1|1|0|1|1|0|Não|9999| 
2066|-42.873592|-18.420744|2|MG|Paulistas|3148400|Biblioteca Pública Municipal|R. Bias Fortes|30| |Centro|39765-000|R|BIAS FORTES| |30| |CENTRO|39765-000|Elisabeth Aparecida B Barbosa| | |33|3413-1183|detepamps@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|263|1|1|1|1|1|0|0|1|1|0|Não|20|2750
2067|-42.551176|-18.537722|2|MG|Peçanha|3148608|Biblioteca Pública Municipal Professor José Correa Braga|Av. dos Bragas|118| |Centro|39700-000|AV|DOS BRAGAS| |118| |CENTRO|39700-000|Evane Aparecida Santos Pereira|33|3411-2574| | | | |Pública|Municipal| |1|1.2|1.2.1|2312|1|1|1|1|1|0|0|1|1|0|Não|600|11000
2068|-41.282508|-16.003658|2|MG|Pedra Azul|3148707|Biblioteca Pública Municipal João Lima Pires|Av. João de Almeida| | |Centro|39970-000|AV|JOAO DE ALMEIDA| | | |CENTRO|39970-000|Juvência Augusta Pereira de Queiroz|33|3751-3659|33|3351-1047| | |Pública|Municipal| |1|1.2|1.2.1|2401|1|1|1|1|1|0|0|1|1|0|Não|360|3600
2069|-42.327704|-20.523586|1|MG|Pedra Bonita|3148756|Biblioteca Pública Municipal Felismino Neto de Souza Lopes|R. Leopoldina de Almeida|290| |Centro|35364-000|R|LEOPOLDINA DE ALMEIDA| |290| |CENTRO|35364-000|Zenaide Mariane Vitor de Oliveira|31|3872-9201| | | | |Pública|Municipal| |1|1.2|1.2.1|3046|1|1|1|1|1|0|0|1|1|0|Não|Não Informou|2200
2070|-42.714745|-20.596352|2|MG|Pedra do Anta|3148806|Biblioteca Pública Municipal Francisco Boaventura Barbosa|R. Major José Luiz da Silva Viana|1111| |Centro|36585-970|R|MAJOR JOSE LUIZ DA SILVA VIANA| |1111| |CENTRO|36585-970|Rosângela Moreira da Silva| | | | | | |Pública|Municipal| |1|1.2|1.2.1|436|1|1|1|1|1|0|0|0|1|0|Não|20|1500
2071|-45.20816|-20.244804|2|MG|Pedra do Indaiá|3148905|Biblioteca Pública Municipal|R. Rio de Janeiro|5| |Centro|35565-000|R|RIO DE JANEIRO| |5| |CENTRO|35565-000|Maria de Lourdes Santos Oliveira| | | | | | |Pública|Municipal| |1|1.2|1.2.1|375|1|1|1|1|1|0|0|1|1|0|Não|150|2000
2072|-42.15322|-20.821912|2|MG|Pedra Dourada|3149002|Biblioteca Pública Municipal Antônio da Costa Ferraz|R. Glysério Dias Soares|11| |Centro|36847-000|R|GLYSERIO DIAS SOARES| |11| |CENTRO|36847-000|Raquel Oliveira Ramos de Souza| | | | | | |Pública|Municipal| |1|1.2|1.2.1|364|1|1|1|1|1|0|0|1|1|0|Não|40|3400
2073|-44.387956|-15.598899|2|MG|Pedras de Maria da Cruz|3149150|Biblioteca Pública Municipal Professora Otacília Oliveira de Andrade|Pç. Dona Petrina Pimenta|162| |Centro|39492-000|PCA|DONA PETRINA PIMENTA| |162| |CENTRO|39492-000|Silvina Leite da Silva Barbosa|38|3622-4242| | | | |Pública|Municipal| |1|1.2|1.2.1|3157|1|1|1|1|1|0|0|1|1|0|Não|3|200
2074|-47.46448|-19.215858|2|MG|Pedrinópolis|3149200|Biblioteca Pública Municipal Maria Cinzoca de Almeida - Zoca|R. Cassiana Rodrigues|125| |Centro|38178-970|R|CASSIANA RODRIGUES| |125| |CENTRO|38178-970|Ângela Maria Cândida Ferreira|34|3355-2004| | | | |Pública|Municipal| |1|1.2|1.2.1|4399|1|1|1|1|1|0|0|1|1|1|Sim|13|1952
2075|-44.045412|-19.616724|1|MG|Pedro Leopoldo|3149309|Biblioteca Pública Municipal Dona Sinhazinha|R. Doutor Rocha| | |Pç. da Estação|33600-000|R|DOUTOR ROCHA| | | |PC. DA ESTACAO|33600-000|Maria Luiza Diniz Ferreira|31|3662-3764| | |mldferreira@pedroleopoldo.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|2288|1|1|1|1|1|0|0|1|1|0|Sim|150|9000
2076|-43.74516|-21.704892|1|MG|Pedro Teixeira|3149408|Biblioteca Pública Municipal Carlos Drummond de Andrade|R. Coronel João Jacinto|210| |Centro|36148-000|R|CORONEL JOAO JACINTO| |210| |CENTRO|36148-000|Vânia Aparecida de Oliveira|32|3282-1171| | | | |Pública|Municipal| |1|1.2|1.2.1|2191|1|1|1|1|1|0|0|1|1|0|Sim|100|2952
2077|-43.12208|-21.827082|2|MG|Pequeri|3149507|Biblioteca Pública Municipal Professora Nice Ferreira|Pç. Prefeito Geraldo Fulco| | |Centro|17020-310|PCA|PREFEITO GERALDO FULCO| | | |CENTRO|17020-310|Lenir S de Almeida Salles|32|3278-1539|32|3278-1539| | |Pública|Municipal| |1|1.2|1.2.1|2190|1|1|1|1|1|0|0|1|1|0|Não|250|10000
2078|-44.665712|-19.616718|2|MG|Pequi|3149606|Biblioteca Pública Municipal Waldete Maciel Barbosa|Pç. Santo Antônio|193| |Centro|35667-000|PCA|SANTO ANTONIO| |193| |CENTRO|35667-000|Dilene de Fátima Gonçalves Braga|37|3278-1286|37|3278-1272| | |Pública|Municipal| |1|1.2|1.2.1|2828|1|1|1|1|1|0|0|1|1|0|Não|40|3520
2079|-45.077696|-19.944306|2|MG|Perdigão|3149705|Biblioteca Pública Municipal|Av. Santa Rita|150| |Centro|33515-000|AV|SANTA RITA| |150| |CENTRO|33515-000|Edna Maria Alves| | | | | | |Pública|Municipal| |1|1.2|1.2.1|311|1|1|1|1|1|0|0|1|1|0|Não|20|4000
2080|-47.282768|-19.353584|2|MG|Perdizes|3149804|Biblioteca Pública Municipal Professora Maria do Carmo Alvarenga Franco|R. Prefeito Terêncio Pereira Vale|65| |Alvorada|38170-000|R|PREFEITO TERENCIO PEREIRA VALE| |65| |ALVORADA|38170-000|Maria Helena Alves Ramos|34|3663-1563|34|3663-1563| | |Pública|Municipal| |1|1.2|1.2.1|2277|1|1|1|1|1|0|0|1|1|0|Sim|150|8000
2081|-45.091432|-21.074895|2|MG|Perdões|3149903|Biblioteca Pública Municipal Francisca Andrade Pereira|Pç. Doutor Manoel Domingues Sá Fortes Netto|4| |Centro|37260-000|PCA|DOUTOR MANOEL DOMINGUES SA FORTES NETTO| |4| |CENTRO|37260-000|Aparecida Claudino Oliveira| | | | |biblioteca@perdoesnet.com.br| |Pública|Municipal| |1|1.2|1.2.1|384|1|1|1|1|1|0|0|1|1|0|Sim|500|6200
2082|-42.23392|-19.157697|3|MG|Periquito|3149952|Biblioteca Pública Municipal Amélia Avelino Teixeira|Av. Senador Getúlio de Carvalho|139| |Centro|35156-000|AV|SENADOR GETULIO DE CARVALHO| |139| |CENTRO|35156-000|Fernanda Magalhães Santos|33|3298-3010|33|3298-3010| | |Pública|Municipal| |1|1.2|1.2.1|2260|1|1|1|1|1|0|0|1|1|0|Não|10| 
2083|-41.59672|-18.356412|2|MG|Pescador|3150000|Biblioteca Pública Municipal Olavo Bilac|Av. Ernesto Lourenço Pereira|9| |Alvorada|35114-000|AV|ERNESTO LOURENCO PEREIRA| |9| |ALVORADA|35114-000|Jeane Martins Santos|33|3583-1600|33|3583-1104| | |Pública|Municipal| |1|1.2|1.2.1|2267|1|1|1|1|1|0|0|1|0|0|Não|140|2200
2084|-43.326012|-21.493324|2|MG|Piau|3150109|Biblioteca Pública Municipal Doutor Joaquim Marciano Loures|R. Marciano Loures|25| |Centro|36157-000|R|MARCIANO LOURES| |25| |CENTRO|36157-000|Vânia Loures|32|3254-1337|32|3254-1123| | |Pública|Municipal| |1|1.2|1.2.1|2189|1|1|1|1|1|0|0|1|1|0|Não|80|4800
2085|-42.078376|-19.752488|2|MG|Piedade de Caratinga|3150158|Biblioteca Pública Municipal Frei Carlos de São José|R. Projetada 1|45| |Centro|35325-000|R|PROJETADA 1| |45| |CENTRO|35325-000|Caroline Cássia da Costa| | | | | | |Pública|Municipal| |1|1.2|1.2.1|338|1|1|1|1|1|0|0|1|1|0|Não|10|1200
2086|-42.739185|-20.241397|2|MG|Piedade de Ponte Nova|3150208|Biblioteca Pública Municipal de Piedade de Ponte Nova|Pç. Doutor José Pinto Vieira|36| |Centro|35382-000|PCA|DOUTOR JOSE PINTO VIEIRA| |36| |CENTRO|35382-000|Joice Bernardino Teixeira|31|3871-5202|31|3871-5202| | |Pública|Municipal| |1|1.2|1.2.1|3855|1|1|1|1|1|0|0|1|1|0|Não|20|3613
2087|-44.196732|-21.456264|2|MG|Piedade do Rio Grande|3150307|Biblioteca Pública Municipal Professora Iole Maria Teixeira Fernandes|R. Dona Geraldina|3| |Centro|36227-000|R|DONA GERALDINA| |3| |CENTRO|36227-000|Ana Cristina Fernandes| | | | | | |Pública|Municipal| |1|1.2|1.2.1|3525|1|1|1|1|1|0|0|1|1|0|Não|45|2000
2088|-44.226648|-20.471764|1|MG|Piedade dos Gerais|3150406|Biblioteca Pública Municipal Carlos Drummond de Andrade|R. Presidente Vargas|42| |Centro|35526-000|R|PRESIDENTE VARGAS| |42| |CENTRO|35526-000|Gilmara Silva| | |31|3578-1129|educacaopiedadegerais@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|293|1|1|1|1|1|1|0|1|1|0|Não|50|500
2089|-42.436952|-19.747316|2|MG|Pingo-d'Água|3150539|Biblioteca Pública Municipal Érico Veríssimo|Av. Raimundo Albergaria|137| |Centro|35348-000|AV|RAIMUNDO ALBERGARIA| |137| |CENTRO|35348-000|Maria da Penha de Oliveira Dornelas| | | | | | |Pública|Municipal| |1|1.2|1.2.1|337|1|1|1|1|1|0|0|1|1|0|Não|50|2100
2090|-45.15624|-16.049773|2|MG|Pintópolis|3150570|Biblioteca Pública Municipal Carolina Nunes da Rocha|Av. Germano Pinto|303| |Centro|39317-000|AV|GERMANO PINTO| |303| |CENTRO|39317-000|Agnaldo Souza Pinto|38|3631-8283| | | | |Pública|Municipal| |1|1.2|1.2.1|2893|1|1|1|1|1|0|0|1|1|0|Não|30|3400
2091|-44.463256|-20.452748|2|MG|Piracema|3150604|Biblioteca Pública Municipal Hélio Antônio de Oliveira Treula|Pç. José Ribeiro de Assis|42| |Centro|35536-000|PCA|JOSE RIBEIRO DE ASSIS| |42| |CENTRO|35536-000|Helena Aparecida Silva| | |37|3334-1202|biblioteca@piracema.mg.gov.br| |Pública|Municipal| |1|1.2|1.2.1|282|1|1|1|1|1|0|0|1|1|0|Sim|1000|3200
2092|-48.701812|-19.896534|2|MG|Pirajuba|3150703|Biblioteca Pública Municipal Joaquim Alves Moreira|R. Evaristo Lacerda|7| |Centro|38210-000|R|EVARISTO LACERDA| |7| |CENTRO|38210-000|Gleice Chiarelli|34|3426-0152| | | | |Pública|Municipal| |1|1.2|1.2.1|2275|1|1|1|1|1|0|0|1|1|0|Sim|15|5000
2093|-43.297117|-20.683891|3|MG|Piranga|3150802|Biblioteca Pública Municipal|Pç. Coronel Amantino Maciel|20| |Centro|36480-000|PCA|CORONEL AMANTINO MACIEL| |20| |CENTRO|36480-000|Doralice Romualdo R Dias|31|3746-2057|31|3746-1251| | |Pública|Municipal| |1|1.2|1.2.1|435|1|1|1|1|1|0|0|1|1|0|Não|10|1500
2094|-42.343801|-21.655926|3|MG|Pirapetinga|3151107|Biblioteca Pública Municipal Otávio de Mello|Av. Governador Benedito Valadares|16| |Centro|36730-000|AV|GOVERNADOR BENEDITO VALADARES| |16| |CENTRO|36730-000|Joana d'Arc Miranda Carvalho| | | | | | |Pública|Municipal| |1|1.2|1.2.1|403|1|1|1|1|1|0|0|1|1|0|Sim|200|9000
2095|-44.937755|-17.342692|2|MG|Pirapora|3151206|Biblioteca Pública Municipal Padre Paulo Vicente de Oliveira|Pç. da Estação| | |Centro|39270-000|PCA|DA ESTACAO| | | |CENTRO|39270-000|Fátima Cardoso Borges|38|3749-6145| | | | |Pública|Municipal| |1|1.2|1.2.1|3142|1|1|1|1|1|0|0|1|1|0|Sim|170|8000
2096|-43.017633|-21.28298|3|MG|Piraúba|3151305|Biblioteca Pública Municipal Lourdes Pires Condé|R. Guarupembe|418| |Centro|36170-970|R|GUARUPEMBE| |418| |CENTRO|36170-970|Vírginia Ongaro de Oliveira| | | | |bibliotecapirauba@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|356|1|1|1|1|1|0|0|1|1|0|Não|150|1281
2097|-44.893272|-19.684106|1|MG|Pitangui|3151404|Biblioteca Pública Municipal Getúlio Vargas|R. Lacerdino Rocha| | |Centro|35650-000|R|LACERDINO ROCHA| | | |CENTRO|35650-000|Alexandra Oliveira Pereira|37|3271-4862| | | | |Pública|Municipal| |1|1.2|1.2.1|2838|1|1|1|1|1|0|0|1|1|0|Sim|120|9000
2098|-45.959348|-20.476707|3|MG|Piumhi|3151503|Biblioteca Pública Municipal Maria Serafina de Freitas|R. Artur Rodrigues da Costa|347| |Centro|37925-000|R|ARTUR RODRIGUES DA COSTA| |347| |CENTRO|37925-000|Rosângela Aparecida Silva| | | | | | |Pública|Municipal| |1|1.2|1.2.1|318|1|1|1|1|1|0|0|1|1|0|Não|300|27695
2099|-48.701812|-20.127512|2|MG|Planura|3151602|Biblioteca Pública Municipal Avany de Castro Domingos|R. Doutor Sandoval Hide Sá|174| |Centro|38220-000|R|DOUTOR SANDOVAL HIDE SA| |174| |CENTRO|38220-000|Andréia Mendonça|34|3427-7041| | | | |Pública|Municipal| |1|1.2|1.2.1|2274|1|1|1|1|1|0|0|1|1|0|Não|300|3000
2100|-45.967535|-21.782116|2|MG|Poço Fundo|3151701|Biblioteca Pública Municipal São Francisco de Assis|R. Bartolomeu de Oliveira|352| |Centro|37757-000|R|BARTOLOMEU DE OLIVEIRA| |352| |CENTRO|37757-000|Benedita Elena|35|3283-1954| | | | |Pública|Municipal| |1|1.2|1.2.1|3489|1|1|1|1|1|0|0|1|1|0|Não|90|6000
2101|-46.571992|-21.78578|1|MG|Poços de Caldas|3151800|Biblioteca Pública Municipal Centenário|Pç. Getúlio Vargas| | |Centro|37701-007|PCA|GETULIO VARGAS| | | |CENTRO|37701-007|Lurdes Pereira de Jesus|35|3697-2199| | | | |Pública|Municipal| |1|1.2|1.2.1|3474|1|1|1|1|1|1|0|1|1|1|Não|763|25000
2102|-46.556204|-21.779944|2|MG|Poços de Caldas|3151800|Biblioteca Pública Municipal Professor Júlio Bonazzi|R. Tiradentes|617| |Santa Rita|37701-013|R|TIRADENTES| |617| |SANTA RITA|37701-013|Michele Cabral Mendes|35|3699-2198| | | | |Pública|Municipal| |1|1.2|1.2.1|3542|1|1|1|1|1|0|0|1|1|0|Não|120|30000
2103|-44.997432|-19.218006|2|MG|Pompéu|3152006|Biblioteca Pública Municipal Prefeito José de Carvalho Vasconcelos|R. Pe. João Porto|222| |Centro|35640-000|R|PADRE JOAO PORTO| |222| |CENTRO|35640-000|Alba Idalina Ferreira da Silva|37|3523-2614|37|3523-1000|jcvbibliotecapompeu@yahoo.com.br| |Pública|Municipal| |1|1.2|1.2.1|3092|1|1|1|1|1|0|0|1|1|0|Sim|800|13000
